,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
96,U001,200762301,C&S WH associates,2020-04-25 05:15:00.468750000,2020.0,1930778021.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAC6,102276.04,66,,,,12,4,2020,27,4,2020,12,4,2020,25,428,
97,CA02,140106271,LONGO  in,2020-04-20 18:47:31.687500000,2020.0,2960626604.0,2020-04-03 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-07 00:00:00.000000000,CA10,8615.453,66,,,,3,4,2020,17,4,2020,7,4,2020,4,1667,0-15
98,CA02,140104423,METRO  us,2020-04-30 05:48:34.105468750,2020.0,2960628851.0,2020-04-17 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,45059.545999999995,66,,,,17,4,2020,1,5,2020,21,4,2020,4,1875,
99,U001,200741174,M B  co,2020-04-01 18:02:49.734375000,2020.0,1930657267.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,5767.83,66,,,,16,3,2020,31,3,2020,16,3,2020,19,1686,0-15
100,CA02,100030194,AMAZO llc,2020-04-03 20:10:33.406250000,2020.0,2960622411.0,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,9851.667,66,,,,18,3,2020,30,3,2020,20,3,2020,4,112,0-15
101,U001,200769623,WAL-MAR trust,2020-04-16 21:58:37.812500000,2020.0,1930720012.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,42379.83,66,,,,30,3,2020,14,4,2020,30,3,2020,33,3016,0-15
102,U001,200592182,DECA in,2020-05-03 01:20:41.656250000,2020.0,1930822583.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,1761.84,66,,,,24,4,2020,9,5,2020,16,4,2020,37,730,
103,U001,200743996,STATER  co,2020-04-03 05:20:58.078125000,2020.0,1930686889.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,94612.03,66,,,,22,3,2020,6,4,2020,22,3,2020,19,2629,
104,U001,200769623,WAL-MAR in,2020-05-02 22:03:53.343750000,2020.0,1930787980.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,22226.35,66,,,,15,4,2020,30,4,2020,15,4,2020,33,3013,0-15
105,U001,200749782,KROG associates,2020-05-08 22:49:53.109375000,2020.0,1930822131.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,88502.01,66,,,,25,4,2020,10,5,2020,25,4,2020,19,1549,
106,U001,200744019,TARG corp,2020-05-17 17:30:30.632812500,2020.0,1930641073.0,2020-03-13 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAGD,1982.06,66,,,,13,3,2020,17,5,2020,13,3,2020,32,2806,0-15
107,U001,200769623,WAL-MAR foundation,2020-05-09 23:16:36.656250000,2020.0,1930804577.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,2326.08,66,,,,21,4,2020,6,5,2020,21,4,2020,33,3012,0-15
108,U001,200705742,DOT us,2020-03-11 10:13:16.312500000,2020.0,1930592413.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,9822.38,66,,,,2,3,2020,17,3,2020,2,3,2020,19,844,
109,U001,200744019,TARG trust,2020-05-20 23:07:48.507812500,2020.0,1930857489.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,29592.42,66,,,,5,5,2020,20,5,2020,5,5,2020,19,2812,0-15
110,U001,200772670,ASSOCIAT associates,2020-04-16 14:31:58.320312500,2020.0,1930739252.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAU5,47903.76,66,,,,3,4,2020,18,4,2020,3,4,2020,47,174,
111,U001,200769623,WAL-MAR corporation,2020-04-11 14:24:18.000000000,2020.0,1930692953.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1898.9,66,,,,24,3,2020,8,4,2020,24,3,2020,33,3011,0-15
112,U001,200900909,SYSCO in,2020-04-19 11:29:01.882812500,2020.0,1930741081.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,7524.17,66,,,,3,4,2020,18,4,2020,3,4,2020,19,2778,0-15
113,U001,200424504,M  in,2020-04-19 15:10:41.093750000,2020.0,1930830032.0,2020-04-28 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-04-15 00:00:00.000000000,NACG,2428.04,66,,,,28,4,2020,15,4,2020,15,4,2020,66,1679,0-15
114,U001,100031704,DELHAIZE trust,2020-06-12 00:43:42.125000000,2020.0,1930794735.0,2020-04-16 00:00:00.000000000,2020-06-20 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAGD,1176.59,66,,,,16,4,2020,20,6,2020,16,4,2020,32,750,
115,U001,200764795,SYSCO  us,2020-04-20 06:17:53.585937500,2020.0,1930637455.0,2020-03-18 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-03-18 00:00:00.000000000,NA32,10978.51,66,,,,18,3,2020,19,4,2020,18,3,2020,12,2743,0-15
116,U001,200337148,COAS systems,2020-03-14 14:35:08.953125000,2020.0,1930587342.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,45127.79,66,,,,2,3,2020,17,3,2020,2,3,2020,19,555,
117,U001,200416837,DEC llc,2020-03-16 01:12:29.750000000,2020.0,1930599382.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,398.16,66,,,,4,3,2020,24,3,2020,1,3,2020,37,720,
118,U001,200769623,WAL-MAR llc,2020-03-23 13:58:45.687500000,2020.0,1930623646.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,58726.21,66,,,,9,3,2020,24,3,2020,9,3,2020,33,3014,
119,U001,200726979,BJ'S  associates,2020-03-23 15:19:22.625000000,2020.0,1930645815.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,588.49,66,,,,12,3,2020,27,3,2020,12,3,2020,19,312,
120,U001,200721222,GO us,2020-05-03 14:58:41.539062500,2020.0,1930800642.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,25685.07,66,,,,20,4,2020,5,5,2020,20,4,2020,19,1096,
121,U001,200772595,SAFEW corporation,2020-04-17 17:08:34.996093750,2020.0,1930729101.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,10020.14,66,,,,2,4,2020,17,4,2020,2,4,2020,19,2408,0-15
122,U001,200820380,SMITH'S trust,2020-04-11 10:33:20.406250000,2020.0,1930716191.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,48022.97,66,,,,30,3,2020,14,4,2020,30,3,2020,19,2550,
123,U001,200793568,SUPE corporation,2020-05-03 16:35:58.718750000,2020.0,1930779652.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,36623.03,66,,,,14,4,2020,29,4,2020,14,4,2020,19,2672,0-15
124,U001,200706844,WINC corp,2020-04-20 04:49:48.343750000,2020.0,1930732708.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,22644.53,66,,,,1,4,2020,16,4,2020,1,4,2020,19,3072,0-15
125,U001,100043975,JAVA co,2020-03-29 04:49:52.375000000,2020.0,1930586661.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,7212.0,66,,,,2,3,2020,17,3,2020,2,3,2020,19,2936,0-15
126,U001,200769623,WAL-MAR llc,2020-04-13 18:03:28.187500000,2020.0,1930692548.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,15797.23,66,,,,25,3,2020,9,4,2020,25,3,2020,33,3014,0-15
127,U001,200762301,C&S WH in,2020-03-23 16:04:36.390625000,2020.0,1930630515.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAC6,2018.45,66,,,,11,3,2020,26,3,2020,11,3,2020,25,433,
128,U001,200769623,WAL-MAR foundation,2020-03-23 14:54:35.906250000,2020.0,1930593446.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,14706.98,66,,,,4,3,2020,19,3,2020,4,3,2020,33,3012,0-15
129,U001,200729290,KROGER ,2020-03-17 16:41:46.500000000,2020.0,1930599215.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,115494.14,66,,,,4,3,2020,19,3,2020,4,3,2020,19,1570,
130,U001,200769623,WAL-MAR us,2020-05-15 19:45:47.000000000,2020.0,1930827122.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,1898.9,66,,,,27,4,2020,12,5,2020,27,4,2020,33,3017,0-15
131,U001,200769623,WAL-MAR us,2020-04-23 23:33:31.046875000,2020.0,1930750644.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,37684.36,66,,,,6,4,2020,21,4,2020,6,4,2020,33,3017,0-15
132,U001,200705372,FR corporation,2020-03-26 08:58:18.796875000,2020.0,1930637990.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,19961.05,66,,,,13,3,2020,28,3,2020,13,3,2020,19,997,
133,U001,200769623,WAL-MAR llc,2020-04-10 18:03:28.187500000,2020.0,1930675431.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAH4,11826.09,66,,,,22,3,2020,6,4,2020,22,3,2020,33,3014,0-15
134,U001,200742791,QUI in,2020-03-22 17:42:39.218750000,2020.0,1930603823.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,24843.48,66,,,,10,3,2020,25,3,2020,10,3,2020,19,2247,
135,U001,200743996,STATER  corporation,2020-04-13 02:01:43.109375000,2020.0,1930718352.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,32224.05,66,,,,30,3,2020,14,4,2020,30,3,2020,19,2631,
136,U001,200769623,WAL-MAR us,2020-04-25 19:16:50.906250000,2020.0,1930752522.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,9937.06,66,,,,6,4,2020,21,4,2020,6,4,2020,33,3017,0-15
137,U001,200759878,SA corporation,2020-04-23 20:51:02.757812500,2020.0,1930752430.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,12417.47,66,,,,8,4,2020,23,4,2020,8,4,2020,33,2396,0-15
138,U001,200762301,C&S WH us,2020-03-16 03:01:32.429687500,2020.0,1930584581.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,4301.57,66,,,,2,3,2020,17,3,2020,2,3,2020,25,437,
139,U001,200769623,WAL-MAR ,2020-05-30 13:16:45.312500000,2020.0,1930885637.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,22549.83,66,,,,12,5,2020,27,5,2020,12,5,2020,33,3007,0-15
140,U001,100043936,PAPA JO foundation,2020-03-17 10:15:34.265625000,2020.0,1930627707.0,2020-03-10 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA10,18145.19,66,,,,10,3,2020,20,3,2020,10,3,2020,9,2046,
141,U001,200744019,TARG co,2020-04-19 05:38:45.343750000,2020.0,1930748869.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97776.0,66,,,,5,4,2020,20,4,2020,5,4,2020,19,2805,
142,U001,200794332,COST ,2020-04-14 14:10:52.578125000,2020.0,1930720706.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,31599.18,66,,,,2,4,2020,17,4,2020,2,4,2020,21,615,
143,U001,200740393,LABAT ,2020-03-22 07:35:15.906250000,2020.0,1930585380.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,52645.42,66,,,,3,3,2020,18,3,2020,3,3,2020,19,2936,0-15
144,U001,200769623,WAL-MAR systems,2020-04-07 00:51:47.687500000,2020.0,1930671465.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,21113.92,66,,,,20,3,2020,4,4,2020,20,3,2020,33,3015,0-15
145,U001,200762301,C&S WH co,2020-03-09 02:15:44.000000000,2020.0,1930577119.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAC6,137768.6,66,,,,27,2,2020,13,3,2020,27,2,2020,25,429,
146,U001,200759878,SA in,2020-04-20 20:51:02.757812500,2020.0,1930748365.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13548.66,66,,,,5,4,2020,20,4,2020,5,4,2020,33,2398,0-15
147,U001,200759878,SA corporation,2020-05-10 22:30:43.875000000,2020.0,1930825574.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,35898.48,66,,,,27,4,2020,12,5,2020,27,4,2020,33,2396,
148,U001,200704858,WAKE llc,2020-04-03 09:18:47.968750000,2020.0,1930655118.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,109248.63,66,,,,16,3,2020,31,3,2020,16,3,2020,19,2983,0-15
149,U001,200762301,C&S WH foundation,2020-03-31 06:49:34.958984375,2020.0,1930654407.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,7465.1,66,,,,16,3,2020,31,3,2020,16,3,2020,25,432,0-15
150,U001,200803720,DEC corporation,2020-05-05 10:41:54.937500000,2020.0,1930872721.0,2020-05-07 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,4729.18,66,,,,7,5,2020,11,5,2020,1,5,2020,35,717,
151,U001,200078795,H T H llc,2020-05-12 18:49:29.437500000,2020.0,1930861108.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1412.26,66,,,,5,5,2020,20,5,2020,5,5,2020,19,1187,
152,U001,200519201,KROGE llc,2020-04-14 10:21:09.765625000,2020.0,1930709582.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,15477.22,66,,,,28,3,2020,12,4,2020,28,3,2020,19,1566,0-15
153,U001,200744019,TARG corp,2020-04-22 11:17:28.546875000,2020.0,1930753198.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,19195.56,66,,,,7,4,2020,22,4,2020,7,4,2020,19,2806,0-15
154,U001,200786288,FAMILY in,2020-04-20 17:32:42.484375000,2020.0,1930759958.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAC6,66230.48,66,,,,8,4,2020,23,4,2020,8,4,2020,25,907,
155,U001,200418007,AM systems,2020-04-17 18:54:21.296875000,2020.0,1930732102.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,47393.05,66,,,,2,4,2020,17,4,2020,2,4,2020,19,99,0-15
156,U001,200466603,SMITH'S systems,2020-03-30 12:36:41.843750000,2020.0,1930664246.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,142732.08,66,,,,18,3,2020,2,4,2020,18,3,2020,19,2549,
157,CA02,140106408,WAL-M associates,2020-04-18 02:29:46.125000000,2020.0,2960622798.0,2020-03-23 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-23 00:00:00.000000000,CA10,5791.484999999999,66,,,,23,3,2020,2,4,2020,23,3,2020,4,2997,16-30
158,U001,200762301,C&S WH in,2020-06-03 14:21:20.773437500,2020.0,1930721389.0,2020-04-01 00:00:00.000000000,2020-06-05 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAGD,7943.13,66,,,,1,4,2020,5,6,2020,1,4,2020,32,433,
159,U001,200761734,H E BUT associates,2020-03-17 19:00:26.812500000,2020.0,1930632938.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,91756.55,66,,,,10,3,2020,25,3,2020,10,3,2020,19,1167,
160,U001,200769623,WAL-MAR foundation,2020-03-25 18:24:53.062500000,2020.0,1930611981.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,24282.42,66,,,,8,3,2020,23,3,2020,8,3,2020,33,3012,0-15
161,U001,200769623,WAL-MAR llc,2020-05-07 16:32:52.968750000,2020.0,1930793187.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,10903.6,66,,,,18,4,2020,3,5,2020,18,4,2020,33,3014,0-15
162,U001,200769623,WAL-MAR us,2020-04-09 00:17:10.039062500,2020.0,1930692727.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,51516.27,66,,,,24,3,2020,8,4,2020,24,3,2020,33,3017,0-15
163,U001,200744019,TARG us,2020-05-08 20:24:48.765625000,2020.0,1930813045.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,5887.21,66,,,,21,4,2020,6,5,2020,21,4,2020,19,2813,0-15
164,U001,200726979,BJ'S  systems,2020-03-27 20:52:34.156250000,2020.0,1930643416.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,14149.02,66,,,,12,3,2020,27,3,2020,12,3,2020,19,319,0-15
165,U001,200706844,WINC co,2020-04-21 21:29:15.375000000,2020.0,1930760026.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,38905.5,66,,,,31,3,2020,15,4,2020,31,3,2020,19,3071,0-15
166,U001,200418007,AM us,2020-05-15 21:46:27.093750000,2020.0,1930650673.0,2020-03-14 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAGD,1011.24,66,,,,14,3,2020,18,5,2020,14,3,2020,32,101,
167,U001,200799367,MCL in,2020-04-15 21:23:39.101562500,2020.0,1930720975.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,124605.44,66,,,,31,3,2020,15,4,2020,31,3,2020,19,1812,0-15
168,U001,200772595,SAFEW corporation,2020-04-07 19:37:32.617187500,2020.0,1930705040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,32039.34,66,,,,25,3,2020,9,4,2020,25,3,2020,19,2408,
169,U001,200759878,SA llc,2020-04-07 22:14:36.875000000,2020.0,1930700242.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,50054.82,66,,,,27,3,2020,11,4,2020,27,3,2020,33,2399,
170,U001,2013,KRAFT F in,2020-04-10 07:56:00.000000000,2020.0,1930570370.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,37209.64,66,,,,28,2,2020,28,2,2020,28,2,2020,65,1525,31-45
171,U001,200726979,BJ'S  in,2020-03-18 23:50:02.187500000,2020.0,1930629390.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,467.72,66,,,,9,3,2020,24,3,2020,9,3,2020,19,317,
172,U001,200526831,PERISH associates,2020-03-30 13:31:09.250000000,2020.0,1930666168.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,134095.09,66,,,,19,3,2020,3,4,2020,19,3,2020,19,2111,
173,U001,200769623,WAL-MAR llc,2020-05-17 01:10:56.957519531,2020.0,1930845835.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,292.94,66,,,,2,5,2020,17,5,2020,2,5,2020,33,3014,0-15
174,U001,100031704,DELHAIZE corp,2020-05-17 09:20:21.187500000,2020.0,1930844129.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,92271.69,66,,,,30,4,2020,15,5,2020,30,4,2020,19,744,0-15
175,U001,200769623,WAL-MAR in,2020-04-04 20:03:10.062500000,2020.0,1930662779.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAH4,35023.47,66,,,,18,3,2020,2,4,2020,18,3,2020,33,3013,0-15
176,U001,200020431,DEC systems,2020-03-18 04:42:58.281250000,2020.0,1930599834.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,4551.58,66,,,,4,3,2020,24,3,2020,1,3,2020,37,721,
177,U001,200726979,BJ'S  ,2020-04-11 16:41:46.031250000,2020.0,1930730591.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,261.84,66,,,,1,4,2020,16,4,2020,1,4,2020,19,311,
178,U001,200769623,WAL-MAR foundation,2020-04-01 19:15:40.031250000,2020.0,1930652678.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAH4,33837.66,66,,,,15,3,2020,30,3,2020,15,3,2020,33,3012,0-15
179,U001,200729942,SA ,2020-05-02 21:48:06.210937500,2020.0,1930798198.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,11696.53,66,,,,17,4,2020,2,5,2020,17,4,2020,19,2392,0-15
180,U001,200705742,DOT systems,2020-05-02 03:52:18.875000000,2020.0,1930810367.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,8115.04,66,,,,23,4,2020,8,5,2020,23,4,2020,19,842,
181,U001,200777735,NASH  co,2020-03-24 07:28:55.500000000,2020.0,1930670844.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,152067.79,66,,,,18,3,2020,2,4,2020,18,3,2020,19,1950,
182,U001,200020431,DEC us,2020-03-15 12:10:03.500000000,2020.0,1930617742.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,3117.84,66,,,,7,3,2020,24,3,2020,1,3,2020,37,723,
183,U001,200769623,WAL-MAR corp,2020-04-24 23:40:23.312500000,2020.0,1930748572.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,1898.2,66,,,,6,4,2020,21,4,2020,6,4,2020,33,3010,0-15
184,U001,200759878,SA systems,2020-03-30 03:01:25.296875000,2020.0,1930655535.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,17060.17,66,,,,16,3,2020,31,3,2020,16,3,2020,33,2400,
185,U001,100004536,BAS ,2020-04-23 17:48:28.875000000,2020.0,1930765834.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,3745.49,66,,,,14,4,2020,29,4,2020,14,4,2020,19,233,
186,U001,200769623,WAL-MAR corporation,2020-05-30 14:17:20.468750000,2020.0,1930882579.0,2020-05-11 00:00:00.000000000,2020-05-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,NAH4,9163.34,66,,,,11,5,2020,26,5,2020,11,5,2020,33,3011,0-15
187,CA02,140104409,LOB in,2020-04-10 02:36:19.687500000,2020.0,2960624271.0,2020-03-26 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,166894.25199999998,66,,,,26,3,2020,7,4,2020,28,3,2020,4,1658,0-15
188,U001,200744019,TARG co,2020-03-31 20:44:43.234375000,2020.0,1930652649.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,1183.45,66,,,,16,3,2020,31,3,2020,16,3,2020,19,2805,0-15
189,U001,200769623,WAL-MAR systems,2020-05-09 00:55:57.726562500,2020.0,1930803693.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,53859.97,66,,,,23,4,2020,8,5,2020,23,4,2020,33,3015,0-15
190,CA02,140104423,METRO  corp,2020-04-11 09:31:41.050781250,2020.0,2960624752.0,2020-04-01 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,32025.363999999994,66,,,,1,4,2020,11,4,2020,1,4,2020,4,1868,0-15
191,U001,200707822,PUBLI foundation,2020-04-29 19:56:09.218750000,2020.0,1930801025.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,61394.52,66,,,,18,4,2020,3,5,2020,18,4,2020,19,2224,
192,U001,200782669,SYGMA systems,2020-03-21 21:44:21.328125000,2020.0,1930617473.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAA8,23298.58,66,,,,9,3,2020,24,3,2020,9,3,2020,19,2717,
